# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.12161999999999999 0.037500000000000006 3.4885867938710797e-07 6.002951607362e-08 3.7344796517874336e-07 2.7824188754840057e-07
0.16384916666666666 0.037500000000000006 3.2876180686462966e-07 6.79594002092921e-08 2.4406500329970585e-07 2.033499672636493e-07
0.2060783333333333 0.037500000000000006 4.332922936960829e-07 3.905115020852921e-08 3.1834580325942386e-07 2.207320420311898e-07
0.24830749999999996 0.037500000000000006 7.405087175790351e-07 1.0935756821506336e-07 3.310550383621587e-07 2.486495606635445e-07
0.2905366666666666 0.037500000000000006 1.0907009397437444e-06 8.701725163515802e-08 2.1999674104163632e-07 2.0658099702021125e-07
0.33276583333333326 0.037500000000000006 1.3426559633357115e-06 8.595092072450206e-08 5.483893986053973e-07 5.550842217863691e-07
0.4172241666666666 0.037500000000000006 1.5747080149932454e-06 1.8207602314027784e-07 2.1630338073168406e-07 2.827345587623396e-07
0.5016824999999999 0.037500000000000006 1.7511134063661865e-06 1.4230547309682343e-07 4.512129724122399e-07 4.73121542678411e-07
0.6283699999999999 0.037500000000000006 1.8952658011176775e-06 2.180020544974948e-07 5.44919520122519e-07 5.869090041698842e-07
0.7128283333333332 0.037500000000000006 1.81591501200229e-06 2.006214835004425e-07 4.0526097177883403e-07 4.5220065777157294e-07
0.7972866666666665 0.037500000000000006 1.6655912721937053e-06 1.8600290943475482e-07 1.6300616971325495e-07 2.473218423083171e-07
0.8817449999999998 0.037500000000000006 1.511972315616905e-06 1.920951027134431e-07 5.235524839472171e-07 5.576806720102368e-07
0.9662033333333331 0.037500000000000006 1.3740340268721285e-06 1.8596241856131038e-07 5.004396573928936e-07 5.338743970342544e-07
1.0506616666666664 0.037500000000000006 1.2455385829384083e-06 1.6616529631092747e-07 2.3137762868204485e-07 2.848622697947634e-07
