# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.2505 0.08750000000000001 3.3560767918015223e-07 1.373288976679344e-08 2.2969902511670377e-08 2.6762075456558692e-08
0.33747916666666666 0.08750000000000001 4.280320491499237e-07 1.1007926957103667e-08 4.210417069277895e-09 1.1785672139941627e-08
0.5984166666666666 0.08750000000000001 9.192654227876707e-07 9.799880441516188e-08 8.646072372086825e-07 2.701433446854789e-07
0.6853958333333332 0.08750000000000001 1.5439831890559585e-06 8.902895552838468e-08 1.7026840282356466e-07 1.9213923056617766e-07
0.7723749999999998 0.08750000000000001 2.205322815362787e-06 9.087687565952264e-08 9.236838951746936e-08 3.2957826172505665e-07
0.8593541666666666 0.08750000000000001 2.712157789611213e-06 1.1877771179389667e-07 5.760167468468858e-08 2.3200794576643738e-07
0.9463333333333332 0.08750000000000001 2.984526915759277e-06 1.5025620771429246e-07 2.1531656450476315e-08 2.5179110707212706e-07
1.0333124999999999 0.08750000000000001 3.030101538855066e-06 1.584016319520599e-07 7.355892585548066e-10 4.584033399162819e-07
1.1202916666666665 0.08750000000000001 2.924958227264631e-06 1.4853067977420846e-07 8.49263385793541e-09 2.4877327604120778e-07
1.207270833333333 0.08750000000000001 2.7519066587028972e-06 1.4098377830379763e-07 2.210503785305059e-08 2.4270619623302684e-07
1.2942499999999997 0.08750000000000001 2.570778848823346e-06 1.4650808699363166e-07 4.7893833433670885e-08 3.5413772684033507e-07
