# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.19524 0.00732421875 2.9641205998991724e-07 3.806462764916574e-08 7.054485584543e-08 8.01591701823449e-08
0.2534694736842105 0.00732421875 3.3313773565725767e-07 1.7909718131519337e-08 4.229638146478459e-08 6.593192668030643e-08
0.3699284210526316 0.1171875 5.878658765884881e-07 1.1903230801998202e-08 4.836824575604902e-09 8.284841529142074e-08
0.5446168421052632 0.029296875 1.5362237942246693e-06 4.9384014632093174e-08 3.615544803791908e-08 8.120455313132725e-08
0.6028463157894737 0.00732421875 1.7161771430358496e-06 9.665375123811366e-08 5.8982272610048626e-08 4.1322921933249056e-07
0.7193052631578947 0.02685546875 1.9292887515355928e-06 1.6521836774477108e-07 2.409298632146001e-08 1.6696580796717772e-07
0.8357642105263158 0.00732421875 1.6805320290503812e-06 1.2962474835872055e-07 3.032291004848049e-07 3.297733506029338e-07
0.9522231578947368 0.00732421875 1.2617055590692865e-06 1.6044140577553173e-07 3.783517873359938e-07 4.10964134283723e-07
1.0686821052631579 0.00732421875 7.101820963098085e-07 2.034628814646457e-07 4.011439859458284e-07 4.4979288744310247e-07
1.1851410526315789 0.00732421875 2.6384156871541984e-07 2.0819088991310666e-07 1.5153250718730386e-08 2.0874162893432637e-07
1.3016 0.00732421875 2.0756964270647e-08 1.7102883800324907e-07 4.1114925536499054e-07 4.453027886909398e-07
