# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.16457999999999998 0.1375 1.6573788297730296e-08 3.021381572214195e-09 2.290876474809158e-10 3.0300540845245417e-09
0.27887166666666663 0.1375 4.556511458825465e-08 2.8030651854152234e-09 7.017767411514695e-10 2.8895786938770253e-09
0.3931633333333333 0.1375 1.0245475125037946e-07 5.2830353022748804e-09 4.870356387383694e-09 7.185459856210442e-09
0.507455 0.1375 1.754198180121971e-07 1.1295575227517133e-08 5.785521665882955e-09 1.269103150523628e-08
0.6217466666666667 0.1375 2.3500566773754726e-07 1.4791053879249037e-08 1.435518799179668e-08 2.0611809652203552e-08
0.7360383333333332 0.1375 2.494772861276023e-07 2.131186180227558e-08 3.054510447597478e-08 3.724511861878691e-08
0.8503299999999999 0.1375 2.1089935209983927e-07 2.5137660338293134e-08 9.303405826498373e-09 2.6804016998500793e-08
0.9646216666666666 0.1375 1.4449999081261828e-07 2.721463694300009e-08 3.092236913441447e-08 4.119258885800083e-08
1.0789133333333334 0.1375 8.40948842467494e-08 3.090389399812747e-08 4.8919364900027365e-08 5.786324331101333e-08
1.1932049999999998 0.1375 4.674870346536101e-08 2.930745652809913e-08 3.371784092210947e-08 4.467459909831424e-08
1.3074966666666665 0.1375 3.1467491467217386e-08 2.3694375476374126e-08 3.81042334034782e-09 2.3998807371368834e-08
