# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.24056999999999998 0.9375 4.2139092011333354e-08 4.828467142277752e-10 4.1682622392860567e-10 6.378754191808452e-10 0.0013370939602613072
0.32076 0.9375 5.2137817221193666e-08 1.4018564917243083e-09 5.189141769161026e-10 1.4948155559780951e-09 0.0012340574023161398
0.40095000000000003 0.9375 7.044176496083681e-08 1.5006615571552576e-09 1.6342349091353367e-09 2.2187178386086465e-09 0.007031516487066456
0.56133 0.9375 1.4718198190980485e-07 3.0708722487026475e-09 2.5158512810016674e-09 3.9698569289043384e-09 0.05363514123798189
0.7217100000000001 0.109375 2.978180906956481e-07 9.45032541479137e-09 2.4341116612702298e-08 2.6111273588215177e-08 0.1399825923367976
0.88209 0.109375 4.442262763008484e-07 1.6141154266413476e-08 4.000875423444485e-09 1.66296080893712e-08 0.3565543588636012
1.04247 0.171875 4.2718123336829105e-07 1.5029136790738567e-08 3.6115514484352155e-08 3.911783914206129e-08 1.2033261257327514
1.2028500000000002 0.109375 3.0410217503562174e-07 1.5711855638050165e-08 1.0298714901612549e-08 1.878632311591667e-08 1.8459207595489737
