# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.23922 1.71875 4.123424171415918e-09 1.984295517738044e-09 8.134034878687163e-11 1.9859619719561758e-09
0.36512526315789473 0.068359375 1.337234134792356e-08 1.3077741711374045e-08 1.5812968881690052e-08 2.0520168447717735e-08
0.4280778947368421 0.068359375 1.2515662093379821e-08 1.9476538449063273e-08 1.3309823370371106e-08 2.3589975585157286e-08
0.5539831578947368 0.068359375 7.82656767411094e-08 1.9259844848031038e-08 3.810469959659254e-08 4.269554724929506e-08
0.6169357894736842 0.068359375 1.866808665162054e-07 3.474463878891347e-08 5.082567922101528e-08 6.156654605262191e-08
0.742841052631579 0.068359375 4.815150905726004e-07 4.586161420898014e-08 1.4729745386906593e-08 4.8169005148709734e-08
0.8057936842105263 0.068359375 5.824034568423097e-07 4.279447333461513e-08 6.443267215974747e-08 7.734944207706078e-08
0.9316989473684211 0.068359375 5.638326038923194e-07 4.927629841144747e-08 8.887772988454064e-08 1.0162383802318917e-07
0.9946515789473684 0.068359375 4.6236338063967324e-07 5.528206357391696e-08 5.385463269794307e-08 7.71778984944586e-08
1.057604210526316 0.068359375 3.3421494003678426e-07 5.997920796975806e-08 2.066082113731935e-09 6.001478221221978e-08
1.1835094736842104 0.068359375 9.687114936983947e-08 6.21167535164299e-08 8.9011903128649e-08 1.085431249135794e-07
