# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.16368000000000002 0.46875 1.5239196807175959e-06 4.7573480081297745e-08 8.78295319841874e-08 9.988624878133641e-08
0.2046 0.46875 1.9201198613002804e-06 2.595277798430145e-08 1.09708672180551e-07 1.1273659315733312e-07
0.24552000000000002 0.46875 2.7193125197298084e-06 7.846910346717844e-08 2.3703983561383577e-07 2.4969037599951073e-07
0.28644000000000003 0.46875 3.8145937080224107e-06 7.852591481907778e-08 5.186550758649457e-08 9.41081833603103e-08
0.36827999999999994 0.46875 5.6760470852381695e-06 1.2069852480958738e-07 5.45984475979115e-07 5.591665064195095e-07
0.45011999999999996 0.46875 6.3284281537830915e-06 1.6386292444708946e-07 9.77785927230633e-08 1.9081852950710848e-07
0.53196 0.46875 5.315442819727623e-06 2.0599886001736844e-06 1.5951193546692738e-05 7.608366029847987e-07
0.6137999999999999 0.46875 6.309030427719185e-06 1.7498419747721987e-07 4.963805968930689e-07 5.263204027383568e-07
0.6956399999999999 0.46875 6.077713323175419e-06 1.935012232792158e-07 4.104874318408999e-07 4.5380905137501427e-07
0.77748 0.46875 5.598263356031284e-06 1.9682488775822192e-07 9.01578292449138e-07 9.228127945886641e-07
0.8593199999999999 0.46875 4.922476555554655e-06 1.8415142666894951e-07 7.868291136524e-07 8.080914564795441e-07
