# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.12248999999999999 0.1375 8.276413723377923e-08 1.1860869038635567e-08 1.1943954773187326e-08 1.6832654870091293e-08
0.20755249999999997 0.1375 2.0080777481175798e-07 8.885631573662883e-09 5.0974468634191445e-09 1.0243945186706944e-08
0.29261499999999996 0.1375 3.9472600798790306e-07 1.4971690592544053e-08 8.57213314201592e-09 1.7252042945788182e-08
0.37767749999999994 0.1375 5.475284056897043e-07 2.261767409284554e-08 2.0462341419151462e-08 3.050027209262399e-08
0.46273999999999993 0.1375 5.761407586984149e-07 3.887003219078827e-08 5.7778551384363146e-08 6.963648758078202e-08
0.5478025 0.1375 5.745493886289004e-07 6.400031752278037e-08 1.5552623914892994e-08 6.586292396830564e-08
0.6328649999999999 0.1375 6.618805538868213e-07 7.356914748607827e-08 1.0261530657688594e-07 1.262629027295691e-07
0.7179274999999998 0.1375 7.943958883269862e-07 8.337971158421004e-08 1.595077167838831e-07 1.7998579948838604e-07
0.8029899999999999 0.1375 8.441928176338355e-07 1.0914380863943457e-07 7.309538075381077e-08 1.3135945208421845e-07
0.8880524999999999 0.1375 7.59857357256111e-07 1.1529099096737902e-07 8.070464741562533e-08 1.4073113625889857e-07
0.9731149999999998 0.1375 5.869493701479862e-07 1.0187977611255476e-07 1.7929462472441776e-07 2.06218455129055e-07
1.0581774999999998 0.1375 3.967590999710953e-07 9.830563119038178e-08 1.7548776185736455e-07 2.0114659252755552e-07
