# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.07302 0.0966796875 6.458792510152646e-09 5.75676366110087e-08 5.643477940856602e-09 5.784359625962138e-08
0.18255 0.0966796875 2.612414992244777e-07 2.56264716218559e-08 7.22807620953095e-09 2.662632406992323e-08
0.29207999999999995 0.0966796875 6.450292174986558e-07 4.627735540013722e-08 3.476729243598079e-08 5.788227920667617e-08
0.4016099999999999 0.0966796875 7.136774055659681e-07 1.0886266077222356e-07 6.428031808929074e-08 1.264240412424339e-07
0.5111399999999999 0.0966796875 7.906624168437307e-07 1.2497117401215247e-07 1.0877210896881e-08 1.2544364492022274e-07
0.6206699999999999 0.0966796875 7.436590232475957e-07 1.756450735399509e-07 2.3521603001915595e-07 2.935605093278509e-07
0.7302 0.0966796875 4.6677717933218164e-07 1.7448346623574109e-07 3.8527171999028116e-08 1.7868638160722182e-07
0.8397299999999999 0.0966796875 2.3642642364275047e-07 1.522708407557734e-07 3.1025736877242005e-07 3.456096697461683e-07
