# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.36582000000000003 0.068359375 3.2736955486398125e-07 5.553813889597075e-08 9.19383395779446e-08 7.0741109419597955e-08
0.41808 0.068359375 5.005443123861046e-07 6.672835214785012e-08 5.1987978908781724e-08 4.458973301404507e-08
0.47034000000000004 0.068359375 6.90858925408369e-07 5.129983642172519e-08 2.5534294219593368e-08 3.730334543627031e-08
0.5226 0.068359375 8.424002781676069e-07 3.845861817502605e-08 8.795556039618824e-08 5.599607240163506e-08
0.57486 0.068359375 9.229339266766393e-07 5.148054771277112e-08 1.0755772070528231e-07 1.1924307139671645e-07
0.6271200000000001 0.068359375 9.279561506230276e-07 6.481253478934094e-08 8.597951572059866e-08 1.0767145299181303e-07
0.6793800000000001 0.068359375 8.715936467768614e-07 6.663310863952832e-08 4.077974905615363e-08 7.812143815912535e-08
0.7316400000000001 0.068359375 7.753507420666681e-07 5.985442587185298e-08 8.64743564007377e-09 6.0475866588238e-08
0.7839 0.068359375 6.60189771288213e-07 5.1438822066418366e-08 4.787229285624549e-08 7.026883262794951e-08
0.83616 0.1171875 5.476241989431565e-07 3.823710056860505e-08 4.794988277316334e-08 6.13291702035314e-08
