# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.26848 0.46875 1.407587628502296e-06 8.184145116717165e-08 2.489046870091344e-07 2.620144391904074e-07
0.35326315789473683 0.46875 1.9595868222957938e-06 4.2302244773443687e-08 5.588628618097751e-08 7.009106145561259e-08
0.4380463157894737 0.46875 3.5323519273526648e-06 8.77346882500556e-08 1.4565958574440898e-07 5.7004143742502083e-07
0.6076126315789474 0.46875 9.397123768079219e-06 2.732220241384389e-06 1.369109830447208e-06 1.0560577833636835e-06
0.6923957894736842 0.46875 1.1257465934445236e-05 2.2454116125708437e-07 2.5245940880523075e-07 3.378675571773156e-07
0.777178947368421 0.46875 1.1557089236159587e-05 1.9462818511410433e-07 1.4459791851690427e-07 2.424637879771562e-07
0.8619621052631579 0.46875 1.062837984158464e-05 1.9490111406842125e-07 4.1646833161557315e-07 4.5981769811934245e-07
0.9467452631578948 0.46875 9.012841569897694e-06 2.0231426934207247e-07 4.171888177004776e-07 4.6365674069697184e-07
1.0315284210526316 0.46875 7.214726926013616e-06 2.0857358153871233e-07 1.7878940494796186e-07 2.747154714200352e-07
1.1163115789473683 0.46875 5.5458612716646815e-06 2.1316741392136404e-07 1.3516888418475344e-07 4.524103278585752e-07
1.285877894736842 0.46875 3.0333122015978684e-06 2.0709844464103934e-07 5.272604902281348e-07 8.664745275194205e-07
