# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.25223999999999996 0.068359375 5.333001255179453e-08 3.892501302764292e-09 2.161270651656722e-09 4.45226428031113e-09
0.40269894736842105 0.02685546875 9.204067167388186e-08 1.8700559814354087e-08 1.7883060813732407e-08 2.587498408575137e-08
0.5531578947368421 0.00732421875 1.3317343419772723e-07 2.5525256433975492e-08 9.766523011335999e-08 1.0094570763096252e-07
0.7788463157894736 0.00732421875 5.227575103819246e-07 5.087179621460109e-08 8.957527531349242e-08 1.0301295839644577e-07
0.8540757894736841 0.00732421875 6.48613795443119e-07 5.0458080634449283e-08 1.4878892659496419e-09 5.0480013032687644e-08
0.9293052631578946 0.00732421875 6.822501923421535e-07 6.475012246553055e-08 5.3077315147889354e-09 6.496730233844013e-08
1.0045347368421051 0.00732421875 6.446494476598768e-07 7.034711628899853e-08 8.940375098872757e-08 1.1376180141432487e-07
1.1549936842105264 0.00732421875 4.346458553053488e-07 6.99308666568478e-08 8.199175983321577e-08 1.07763513268293e-07
1.230223157894737 0.00732421875 3.2446367576858406e-07 6.691210620932438e-08 2.592499972375178e-08 7.175887100592118e-08
1.380682105263158 0.00732421875 1.78428983083974e-07 5.5659710011537234e-08 1.0860097444538336e-07 1.2203349937232493e-07
