# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.25248315789473685 0.1171875 5.586282086488399e-08 1.2780885000514277e-08 9.464236224816143e-09 1.5903546419446605e-08
0.2960147368421052 0.00732421875 9.01554046807067e-08 2.176946872648536e-08 1.4965456611452314e-08 2.6417317430478928e-08
0.42660947368421054 0.00732421875 2.1792420845095158e-07 3.5517894612087845e-08 1.7941995852230382e-08 3.979241200074244e-08
0.4701410526315789 0.00732421875 2.3484238108060004e-07 3.320069281491223e-08 2.6779525340534227e-08 4.2654765042776635e-08
0.5572042105263157 0.1171875 3.372895376918561e-07 1.422766231424183e-08 3.166077496743717e-08 3.471067626058001e-08
0.6007357894736842 0.00732421875 3.249975778420675e-07 6.378461386101367e-08 3.96851460102893e-08 7.51224851775858e-08
0.6877989473684211 0.00732421875 3.8183256397186814e-07 4.989402401733388e-08 2.7596921795010612e-08 5.701757382774386e-08
0.7313305263157895 0.00732421875 3.89317344647627e-07 4.732410694579091e-08 1.0750444962407194e-08 4.852981727872465e-08
0.7748621052631579 0.00732421875 3.795141823612428e-07 4.9063423688364155e-08 2.6910103726032243e-08 5.595867427459077e-08
0.8619252631578947 0.00732421875 3.1676371607433415e-07 5.437945054761612e-08 7.992149701362371e-08 9.666731777989545e-08
0.9489884210526316 0.00732421875 2.2582349043345386e-07 5.795731408677051e-08 8.281792147203395e-08 1.0108342284024888e-07
