# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.33272 0.5340576171875 1.5382808295025756e-08 8.724910930915706e-10 5.257066822721794e-10 1.0186305627212183e-09
0.37431000000000003 0.209808349609375 1.5999229416389773e-08 1.934231773419314e-09 6.112604649671284e-10 2.0285196349398876e-09
0.45749 8.544921875 1.809237006756244e-08 6.060954072339773e-10 1.0392370104918694e-09 1.2030649220412832e-09
0.54067 3.35693359375 1.5310121598906565e-08 9.428620353940832e-10 9.997636814581016e-10 1.3742329629833982e-09
0.58226 2.13623046875 1.3516353211316756e-08 1.0108164643236923e-09 5.246301752088869e-10 1.138853258891398e-09
0.62385 0.209808349609375 1.2314794204101724e-08 2.0908909066672994e-09 9.218514202905581e-10 2.285089675412263e-09
0.66544 0.057220458984375 1.2352237639866966e-08 3.032300063602989e-09 1.9876642032371256e-10 3.0388076223372537e-09
0.7486200000000001 0.057220458984375 1.1765441184289592e-08 3.3415237266247397e-09 3.909421879247164e-09 5.14289415072219e-09
0.8318000000000001 0.057220458984375 9.261668606569168e-09 3.2826050912287337e-09 5.057957591457387e-09 6.02979528524329e-09
0.91498 0.057220458984375 5.3386342842200904e-09 2.8833759475792878e-09 3.887419462618255e-09 4.840029641791665e-09
