# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.12161999999999999 0.1375 6.414913698785407e-07 5.6991797750174356e-08 1.8340416182851593e-07 1.9205507435841742e-07
0.2060783333333333 0.1375 9.74919149831163e-07 3.123660475898613e-08 8.875466480159572e-08 9.409099851161497e-08
0.2905366666666666 0.1375 1.7974860389644092e-06 5.2880109705701436e-08 1.2532902088295158e-07 1.3602819368780258e-07
0.4172241666666666 0.1375 2.58075459639066e-06 1.518275490796557e-07 1.5605955002460521e-07 2.1772962089118129e-07
0.5016824999999999 0.1375 3.072455717900698e-06 1.2642193361869053e-07 1.2452413203126657e-07 1.77450738961631e-07
0.5861408333333332 0.1375 3.460096293378592e-06 1.9898528203638416e-07 2.748962783802669e-07 3.393569011150658e-07
0.6705991666666665 0.1375 3.5473697218792476e-06 2.259317537761559e-07 3.375858761329682e-07 4.0621346743902185e-07
0.7550574999999998 0.1375 3.3678024378832474e-06 1.9659128844651048e-07 1.2664230448689293e-08 1.969987751888742e-07
0.8395158333333331 0.1375 3.0680379878078923e-06 1.9752802866679605e-07 3.7246193804771927e-07 4.215984077332998e-07
0.9239741666666664 0.1375 2.7526528596486355e-06 2.1861815013866718e-07 4.772219238437663e-07 5.249139550128177e-07
1.0084324999999998 0.1375 2.456322949827701e-06 2.1775288543953e-07 3.3775707135298085e-07 6.0186584623003695e-07
