# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.186549 0.9375 9.865126654977821e-08 5.118858969724047e-10 1.407500043735898e-10 5.308839188093843e-10 0.0014105564507993877
0.248732 0.9375 1.255487855419048e-07 8.984561661457287e-10 5.566874269068104e-10 1.0569410455467261e-09 0.001587201559221497
0.310915 0.9375 1.6719015893979133e-07 2.787040836943713e-09 1.3749965108752279e-09 3.1077664055895456e-09 0.0022052386157302138
0.43528100000000003 0.9375 3.384573498087001e-07 4.592285812395849e-09 2.4012151647990517e-09 5.182173602880662e-09 0.015171626947281655
0.559647 0.9375 6.261211903182354e-07 5.619271831828719e-09 5.418377986858133e-09 4.806089669511393e-08 0.06790097830119773
0.6840130000000001 0.6875 7.815368272500133e-07 1.2785295662294295e-08 7.650823193728394e-09 6.489962686492429e-08 0.16578426359709958
0.8083790000000001 0.109375 6.994043709406325e-07 2.0740018023132597e-08 2.0995579680193933e-08 7.951207742107013e-08 0.35462548354136164
0.932745 0.9375 4.571536730822384e-07 1.3419770869491965e-08 4.8618289297923085e-09 6.4273318840838334e-08 0.8299035741712659
