# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.10998 0.0068359375 7.103426396455447e-08 3.3014979546087195e-08 7.924344853359045e-09 1.395267464845021e-08
0.14664 0.0068359375 1.2394098089529846e-07 1.968733927293747e-08 2.5568651559726388e-09 1.985267959429087e-08
0.18330000000000002 0.0068359375 1.8977366132021472e-07 2.0485066155882735e-08 8.875598902885953e-09 1.2325191853504922e-08
0.21996000000000002 0.0068359375 2.627966311346966e-07 2.961560735994278e-08 1.2574836406288827e-08 1.217469051821981e-08
0.25662 0.01171875 3.2336352423223047e-07 2.7323855907622164e-08 6.62548753426075e-10 4.733188746704415e-08
0.29328 0.0068359375 3.8191137031256855e-07 5.2422869558138974e-08 1.1865775549466644e-09 7.2436296770496263e-08
0.36660000000000004 0.0068359375 4.142934701935169e-07 5.3140219874580634e-08 2.550822660180115e-08 7.8945335631308525e-08
0.4399200000000001 0.0068359375 4.1185132733229756e-07 8.392220223192132e-08 4.579860997220658e-09 8.404707701169246e-08
0.51324 0.0068359375 4.479950828270407e-07 1.3877411995892722e-07 6.776571984960961e-08 1.544359063077965e-07
0.5865600000000001 0.0068359375 4.7321396573005004e-07 1.5850153145856402e-07 5.3133797102900444e-08 1.6717037976053757e-07
0.65988 0.0068359375 3.8481089325048117e-07 1.4638674287082472e-07 6.435816771867122e-08 1.599095126639862e-07
0.7332000000000001 0.0068359375 1.771058872907648e-07 1.7351762853153208e-07 1.707013864827753e-07 2.4340774588814666e-07
0.80652 0.0068359375 -4.6930670876119337e-08 2.3082198852002406e-07 1.4987002549892368e-07 2.7520867524005517e-07
