# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.17872 0.46875 6.886677343245166e-07 1.626006012009223e-08 1.5046905116873684e-08 1.2153981779924196e-07
0.2234 0.46875 7.871276856921688e-07 3.237103240377905e-08 5.0933306104717884e-08 6.034969270545961e-08
0.26808 0.46875 1.1544199670121283e-06 4.51866746314422e-08 9.491227141594598e-08 1.3511981178437307e-07
0.31276 0.46875 1.7752406791607643e-06 2.9017494814118246e-08 4.756935995930015e-08 2.572126176088305e-07
0.40212 0.46875 2.9409658183732508e-06 8.807476514968105e-08 2.5885919564896257e-07 2.73432345248691e-07
0.49148 0.46875 3.1595854706733364e-06 3.993901856946258e-07 3.934160360383642e-06 3.954381147745262e-07
0.58084 0.46875 3.5763983979413117e-06 1.3374627127705097e-07 7.59810688000735e-07 7.71492285561343e-07
0.6701999999999999 0.46875 3.6180892116980975e-06 1.0980502325047873e-07 1.636070713925114e-08 7.1101718726906442e-07
0.75956 0.46875 3.4677742981542686e-06 1.0695953401714342e-07 5.012297065830767e-07 5.12514937029665e-07
0.8489199999999999 0.46875 3.1481928654044604e-06 1.0131429177058629e-07 5.911495985134285e-07 5.99768650013956e-07
0.93828 0.46875 2.728954367808472e-06 9.121421426413928e-08 3.4116627506451407e-07 3.5314934535578567e-07
1.0276399999999999 0.46875 2.2919128273087427e-06 8.506419344887799e-08 2.2116814785657473e-09 2.509294061243134e-07
1.117 0.46875 1.8898757289453184e-06 8.684421090146509e-08 2.5296699889162493e-07 2.674588183166401e-07
