# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.23498999999999998 0.1375 7.03644593206743e-07 2.3206860896850974e-08 5.3029042397482515e-09 2.3805024386917373e-08
0.39817749999999996 0.1375 1.1301605481035915e-06 7.429698168338505e-08 8.526317345773553e-08 2.130922200478227e-07
0.64295875 0.1375 4.216019330055669e-06 4.4497296923619224e-07 3.697528332857996e-07 7.785482703057279e-07
0.8061462499999998 0.1375 7.736789024086432e-06 3.4544644018568557e-07 3.349177564000064e-07 13.811477388380584e-07
0.9693337499999999 0.1375 8.707785248924988e-06 4.001526625372999e-07 2.2823113822208296e-07 6.6066430922075755e-07
1.0509275 0.1375 8.222246813562687e-06 3.9548680637536536e-07 5.591130134338872e-07 13.848482867088943e-07
1.13252125 0.1375 7.394307198241119e-06 3.7427022610526587e-07 6.747366414505763e-07 8.715878028227834e-07
1.2141149999999998 0.1375 6.4460545234932284e-06 3.631628641588815e-07 5.508802518134734e-07 8.598153664034797e-07
1.29570875 0.1375 5.5307973436811016e-06 3.6550876267769217e-07 2.7449484562622704e-07 7.571040099031551e-07
1.3773024999999999 0.1375 4.727828417269077e-06 3.677662444883453e-07 6.160843680506749e-08 6.7289088225729703e-07
1.45889625 0.1375 4.064402186344416e-06 3.5879535425469655e-07 3.771375412492141e-07 7.205447447186993e-07
1.54049 0.1375 3.5362927718905904e-06 3.3606892204424553e-07 6.221800830074409e-07 9.071424015395536e-07
1.6220837499999998 0.1375 3.124157159327674e-06 3.0299967515867827e-07 7.752832731546072e-07 10.323899067021331e-07
