# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.23922 0.068359375 9.18540088682792e-08 4.717574071837423e-09 6.388547150251703e-10 4.7606344608867644e-09
0.4280778947368421 0.2734375 1.704758427127959e-07 1.0859037506555666e-08 1.6785250606997774e-08 1.9991581565961753e-08
0.5539831578947368 0.068359375 3.239076607597491e-07 3.1214616078610145e-08 2.5981606685152425e-08 4.0612758375626055e-08
0.6798884210526316 0.068359375 8.489358208680692e-07 4.645277488627924e-08 4.4787296264593715e-08 6.452722062298845e-08
0.742841052631579 0.068359375 1.0855701156552733e-06 5.665095914653597e-08 5.2352839591064994e-08 7.713722178993919e-08
0.8687463157894737 0.068359375 1.2624935589879328e-06 4.7477164264142965e-08 9.550269444014007e-08 1.0665292200353057e-07
0.9316989473684211 0.068359375 1.1841334194688306e-06 4.603767755961841e-08 8.572511063474077e-08 9.730499652341568e-08
0.9946515789473684 0.068359375 1.0370398393351031e-06 5.109607043573226e-08 4.469731052100971e-08 6.788709731447411e-08
1.057604210526316 0.068359375 8.581050574133894e-07 5.5938436144685464e-08 8.158128015050083e-09 5.6530201583074146e-08
1.1205568421052632 0.068359375 6.770948945266249e-07 5.6938664994681533e-08 5.890183375960019e-08 8.192336413758988e-08
1.1835094736842104 0.068359375 5.144099726641296e-07 5.4341411569152465e-08 9.673479231472266e-08 1.1095318407103305e-07
