# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.17872 0.068359375 1.3999069146337286e-07 3.0968348971505314e-08 4.902565407438668e-08 5.7987527930084774e-08
0.2351578947368421 0.068359375 3.361895443865882e-07 3.69840249100122e-08 2.5155122987289187e-08 4.4728048370681765e-08
0.2915957894736842 0.068359375 6.267781168324008e-07 3.97664639901712e-08 5.160989395982176e-09 4.0099968451696106e-08
0.3480336842105263 0.068359375 9.171888091134478e-07 4.309039578643001e-08 4.82178801959675e-08 6.466642235058207e-08
0.4044715789473684 0.2734375 1.0423345798558204e-06 4.1195406574915026e-08 5.423483313413312e-08 6.810637743970689e-08
0.46090947368421054 0.068359375 1.0445509982309906e-06 1.1377393275810283e-07 5.334202271401117e-08 1.2565778592060018e-07
0.5737852631578947 0.068359375 9.504957232573273e-07 1.4465734190356995e-07 1.8941262568189325e-07 2.383335673679126e-07
0.686661052631579 0.068359375 1.5478225902043975e-06 1.9772289498623401e-07 2.05020021663049e-07 2.8482898813929454e-07
0.7995368421052631 0.068359375 2.1314904821554198e-06 2.7301160969114124e-07 2.606568510876374e-07 3.7746169745428585e-07
0.9124126315789474 0.068359375 1.7891938400405676e-06 2.324879496089005e-07 5.627063730482878e-07 6.088424336250797e-07
1.0252884210526316 0.068359375 8.343083996171475e-07 2.3942805577741055e-07 2.7099493512555996e-07 3.616131202778147e-07
