# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.10998 0.1375 2.1066074595125568e-07 1.5023236579780127e-08 7.3256020328672195e-09 6.671412822961437e-08
0.14664 0.1375 2.298813693433525e-07 2.994749117553343e-08 7.445816790595681e-09 7.0859235495840935e-08
0.18330000000000002 0.1375 3.451175274271047e-07 2.04890585402337e-08 1.2292384371436064e-08 6.3893602352936425e-08
0.21996000000000002 0.1375 5.750319339175163e-07 1.9593416165030667e-08 2.267254063662196e-08 6.9965748045649707e-08
0.32994 0.1375 1.2085705281925088e-06 3.4273584159205394e-08 2.7222755654866013e-08 9.376936139084821e-08
0.40326000000000006 0.1375 1.2072152318957883e-06 6.273187627169264e-08 1.2462568150869858e-07 1.395236495798276e-07
0.47658 0.1375 1.033557151631596e-06 1.4557211980668706e-07 4.560365141462817e-08 1.5254814022910725e-07
0.5499 0.1375 8.147253688017238e-07 6.171669836072468e-08 1.352912782710669e-07 1.4870333161287253e-07
0.62322 0.1375 6.551393658119905e-07 6.464997482807618e-08 1.4260274625796936e-07 1.565731857170495e-07
0.69654 0.1375 5.461831953557631e-07 6.764329440255978e-08 5.711056532457758e-08 8.852814213189056e-08
0.7698600000000001 0.1375 4.700320696531023e-07 6.840255535018388e-08 4.2883900996163e-08 1.473375095388346e-07
0.84318 0.1375 4.1078035865664414e-07 6.919466354269728e-08 9.401071552254158e-08 2.1673009935679537e-07
