# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.16293 0.1375 3.110198784812148e-08 7.004576148650681e-09 1.9302041355363105e-09 7.265657232975382e-09
0.2760758333333333 0.1375 7.057372467461489e-08 1.0566659501663252e-08 6.8850633262708985e-09 1.261183531572034e-08
0.33264875 0.1375 9.240637685644542e-08 7.673963911935101e-09 1.0841037592551624e-08 1.3282236942804468e-08
0.3892216666666667 0.1375 1.4901845673027086e-07 1.732103689342874e-08 2.1934434966099944e-08 2.79488417710929e-08
0.4457945833333333 0.1375 2.3134865856836627e-07 1.8228487807744968e-08 5.908256553097643e-09 1.916207878217622e-08
0.5023675 0.1375 3.041482935167494e-07 1.7015513605436567e-08 1.571315417192316e-08 2.3160978331828368e-08
0.5589404166666667 0.1375 3.53281640499623e-07 1.6544329435831676e-08 1.6411480710583197e-08 2.3303466171262396e-08
0.67208625 0.1375 3.5557439421761394e-07 2.1125885255676667e-08 4.5061797290679044e-09 6.1601126905480632e-08
0.7852320833333334 0.1375 2.830161887884008e-07 1.8715248099415627e-08 3.3373955209679877e-08 3.826331660690692e-08
0.8983779166666667 0.1375 2.0109835457848047e-07 1.7948559115112763e-08 3.0335058382858944e-08 3.52472203357961e-08
1.01152375 0.1375 1.3708387267310598e-07 1.5967531560675867e-08 4.383653181985216e-09 5.655833564586456e-08
