# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.15557999999999997 0.08750000000000001 2.950749725209375e-08 7.2544768653256945e-09 1.7857895125702568e-08 1.9275161553412133e-08
0.2096008333333333 0.08750000000000001 4.837696586079365e-08 7.729263028128001e-09 1.1805078293423599e-08 1.4110328857678954e-08
0.26362166666666664 0.08750000000000001 8.18320249822409e-08 9.833876685880473e-09 4.8494601451685e-09 1.0964597319221588e-08
0.37166333333333323 0.08750000000000001 1.8902842085874628e-07 1.3585377447584278e-08 1.523031046077575e-08 2.0408940127428145e-08
0.47970499999999994 0.08750000000000001 2.9693544015670526e-07 2.0520191835235776e-08 1.3081696452957289e-08 2.4335345796643043e-08
0.5877466666666665 0.08750000000000001 3.2044324294127646e-07 3.1674291192981356e-08 2.4400553512994686e-08 3.998309310594034e-08
0.6957883333333331 0.08750000000000001 2.5208511505183004e-07 3.90373471692816e-08 3.779478738297889e-08 5.4335627606015547e-08
0.8038299999999998 0.08750000000000001 1.5975618744525145e-07 3.7045012457867136e-08 2.281687628651364e-09 3.7115213140143385e-08
0.9118716666666665 0.08750000000000001 9.88333020748192e-08 3.868599469691634e-08 4.581086063821386e-08 5.996032970309363e-08
1.0199133333333332 0.08750000000000001 7.622414403165236e-08 4.705581664181866e-08 4.5444965243648385e-08 6.541784730350632e-08
