# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.16368000000000002 0.068359375 3.632678833292792e-07 3.4243237234397234e-08 5.502017680419279e-09 3.468243784463335e-08
0.2153684210526316 0.068359375 7.791929686803904e-07 5.725348597741539e-08 4.3986146762621873e-08 7.219932661451221e-08
0.26705684210526315 0.068359375 1.4198169344635174e-06 1.0584271982505242e-07 7.839465848496853e-08 1.3171333956338437e-07
0.31874526315789475 0.068359375 2.0698900190262654e-06 1.48819734105575e-07 6.236471152877502e-08 1.6135882530348741e-07
0.42212210526315785 0.068359375 2.324781453425061e-06 1.6503076566793324e-07 1.7408774551955862e-07 2.398785041578901e-07
0.5254989473684211 0.068359375 1.6335458451609893e-06 3.9055839555744834e-07 2.956508358523252e-07 4.89842094026827e-07
0.6288757894736842 0.068359375 2.1898636795901804e-06 3.708651495573847e-07 1.1761095188637382e-07 3.89067211622671e-07
0.7322526315789474 0.068359375 3.4339219856116644e-06 4.491931685321173e-07 6.621939979114046e-07 8.001721024416013e-07
0.8356294736842105 0.068359375 3.448944050028831e-06 5.708790214314342e-07 7.088330754995559e-07 9.101358063677481e-07
0.9390063157894736 0.068359375 2.120423029724365e-06 4.767690070812253e-07 1.999363936974916e-07 5.169944367572787e-07
