# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.146632 0.08750000000000001 3.3807281104778826e-07 1.6547463279241892e-08 1.6467892329671415e-08 2.334544963712435e-08
0.19293684210526318 0.08750000000000001 7.471020188764903e-07 3.212873828900295e-08 2.173747669802743e-08 3.879141293173696e-08
0.23924168421052633 0.08750000000000001 1.2651367579711538e-06 5.5490850064693705e-08 3.523029475175775e-08 6.57298114191578e-08
0.2855465263157895 0.08750000000000001 1.7679633766850106e-06 7.124588241215756e-08 6.333491213803389e-09 7.152684021849635e-08
0.3318513684210527 0.08750000000000001 2.11139305268523e-06 1.2017469438858995e-07 1.2739912780067579e-07 1.7513564724453987e-07
0.37815621052631576 0.08750000000000001 2.222777003461333e-06 1.992745652764887e-07 2.3077975844491814e-07 3.0490924760332925e-07
0.47076589473684216 0.08750000000000001 2.0070787867834256e-06 2.6540296501324504e-07 1.8319145530623698e-07 3.2248696583744096e-07
0.5633755789473684 0.08750000000000001 2.0179309545544598e-06 3.758359393004277e-07 7.974826139389183e-07 8.816071533311674e-07
0.6559852631578947 0.08750000000000001 2.549628551654684e-06 5.140049213755811e-07 4.355783888605827e-09 5.140233769505056e-07
0.748594947368421 0.08750000000000001 3.0839668166277814e-06 4.4689518150079224e-07 1.218200752153944e-06 1.2975855947863559e-06
0.8412046315789473 0.08750000000000001 3.087591264691957e-06 4.940693581595008e-07 1.107207065608959e-06 1.2124405209355808e-06
0.9338143157894737 0.08750000000000001 2.4587757650809934e-06 5.205992461620132e-07 1.0306105367061079e-07 5.30702511665578e-07
1.026424 0.08750000000000001 1.4655027086633164e-06 4.478450764898952e-07 1.1355579217257576e-06 1.2206789119708597e-06
