# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.12248999999999999 0.1375 3.2321724903823923e-07 5.645794329274746e-09 3.5422367210048435e-09 6.665015723620314e-09
0.20755249999999997 0.1375 5.246023735368045e-07 1.8659224555621344e-08 2.5529175390715698e-08 3.1621281712590756e-08
0.29261499999999996 0.1375 9.75680537204423e-07 4.014367275881546e-08 5.26255339800335e-08 6.618883054753667e-08
0.37767749999999994 0.1375 1.6870383930123637e-06 5.080298381813769e-08 1.3173752499762466e-07 1.4119390446235893e-07
0.46273999999999993 0.1375 1.7029992079809112e-06 9.028450894672946e-08 4.550835747269251e-08 1.0110540616413367e-07
0.5478025 0.1375 1.5121380720244544e-06 9.640628137836028e-08 2.3340604096602258e-07 2.525322772412196e-07
0.6328649999999999 0.1375 1.6512453027961703e-06 1.2042784308364917e-07 1.797858359075252e-08 1.2176245257758938e-07
0.7179274999999998 0.1375 1.896945193780883e-06 1.2639898006635855e-07 2.0606461149209557e-07 2.417422724125923e-07
0.8029899999999999 0.1375 1.9744737121540527e-06 1.1601571709272748e-07 2.2645396742552856e-07 2.544426182370047e-07
0.8880524999999999 0.1375 1.8336430449358261e-06 1.1527597980902092e-07 1.073926709554613e-07 2.5754915834709427e-07
0.9731149999999998 0.1375 1.5536766095937229e-06 1.2211334167250236e-07 2.7673192564500317e-08 1.252097192758502e-07
1.0581774999999998 0.1375 1.2281280283162154e-06 1.194012596781344e-07 1.1630579469358888e-07 1.666844284629867e-07
