# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.17915699999999998 0.08750000000000001 -1.010429682695394e-08 6.176381395838952e-08 3.9320170318778426e-08 7.321778819784367e-08
0.23887599999999998 0.08750000000000001 2.3630200306329004e-08 1.3436827765319123e-07 2.644596529726813e-08 1.3694605916195399e-07
0.298595 0.08750000000000001 2.685046759477131e-07 1.4382096491645095e-07 2.1312855911706087e-08 1.4539156707530242e-07
0.358314 0.08750000000000001 1.030362254474975e-06 1.9831421420627089e-07 3.77113590223645e-08 2.0186796218212628e-07
0.47775200000000007 0.08750000000000001 5.080370289784292e-06 4.750004019319049e-07 1.889874813214335e-08 4.7537621366285605e-07
0.59719 0.08750000000000001 9.668231391073316e-06 8.150608334626533e-07 5.906887108488617e-08 8.171984421033106e-07
0.716628 0.08750000000000001 9.809972570649865e-06 9.410579566302461e-07 1.1519924425529483e-07 2.480827725542139e-06
0.8360660000000001 0.08750000000000001 6.831033144898067e-06 1.0295969791429675e-06 1.6254167996141784e-07 1.0423481842383591e-06
0.9555040000000001 0.08750000000000001 4.084272689285935e-06 1.1039310125183642e-06 4.2590615006191757e-07 1.1832411964854779e-06
1.074942 0.08750000000000001 2.5140339135236214e-06 1.1088964697144302e-06 2.4730369588643857e-07 1.1361384152224668e-06
1.1943800000000002 0.08750000000000001 1.687289785530211e-06 9.79215578960699e-07 1.987104962247359e-07 9.991741646926313e-07
1.3138180000000002 0.08750000000000001 1.153280724513579e-06 7.71409906744407e-07 5.416788287974003e-07 9.425970495342843e-07
