# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.12248999999999999 0.1375 2.105542194102707e-07 2.0783290019247172e-09 1.7277050482970718e-09 2.702668343351174e-09
0.16502124999999998 0.1375 2.696318964629803e-07 4.454285788989078e-09 1.2027971371409752e-08 1.2826252656229825e-08
0.25008374999999994 0.1375 4.325305508442083e-07 3.693994586460945e-08 3.8585400660092885e-07 1.876182065002493e-07
0.33514625 0.1375 1.099270626259343e-06 4.5924691182874096e-08 2.160685707833454e-08 5.0753655366347055e-08
0.4202087499999999 0.1375 1.4658274793611745e-06 6.130056330095851e-08 2.5348051636453654e-08 6.633462732826002e-08
0.5903337499999999 0.1375 1.0282003170692898e-06 8.010488393085303e-08 5.8230843236918444e-08 9.903344654033811e-08
0.6753962499999999 0.1375 9.186806882290643e-07 9.076002901139589e-08 4.179617818847532e-08 9.992148606437059e-08
0.7604587499999999 0.1375 8.970811903316225e-07 8.758825014713044e-08 2.7448903156185694e-08 1.378858234178126e-07
0.8455212499999999 0.1375 8.604522358946631e-07 8.518473861010748e-08 7.300126837440747e-08 1.1218567143955862e-07
0.9305837499999998 0.1375 7.751567334404234e-07 8.413802051152869e-08 7.644668247084664e-08 1.1368070089684033e-07
1.0156462499999999 0.1375 6.550247363035017e-07 7.622061489468052e-08 5.304193112613909e-08 1.286026379734917e-07
