# Energy 	 Lambda 	 Rho 	 Stat 	 Sys 	 Quadrature 
0.17915699999999998 0.1375 2.008036991007955e-06 5.926210020976847e-08 1.941667086982632e-08 6.236187640650177e-08
0.24136429166666665 0.1375 2.542078020300734e-06 2.1462890483774505e-07 4.159910359789518e-08 2.1862308252331966e-07
0.30357158333333334 0.1375 3.493139072785131e-06 3.738950819465827e-07 2.338100120736168e-07 4.4098146678710504e-07
0.36577887499999995 0.1375 5.304051223068879e-06 3.7937195121086623e-07 6.825358222549903e-08 3.8546287610112707e-07
0.42798616666666667 0.1375 1.0302428491101935e-05 1.2314903113084946e-06 6.677643376391113e-06 6.790249586657828e-06
0.6768153333333333 0.1375 2.4200410942839123e-05 1.4471963154858326e-06 4.456382270478684e-06 4.685479710359711e-06
0.739022625 0.1375 2.198878393855465e-05 1.0308082018838324e-06 9.979504321357553e-08 1.0356276356495028e-06
0.8012299166666667 0.1375 1.9471668922798555e-05 9.658279452090121e-07 5.344685927090832e-07 1.103847949827824e-06
0.9256445 0.1375 1.3895825009694751e-05 9.298349294836463e-07 9.073737722984903e-07 1.2991998147871828e-06
1.0500590833333332 0.1375 9.450483866621676e-06 9.006356391336888e-07 2.7465679124737804e-07 9.415842540399951e-07
1.1744736666666666 0.1375 6.293357063387791e-06 8.109046370388643e-07 4.15553178489095e-07 9.111809779201506e-07
1.29888825 0.1375 4.04205946391988e-06 8.106574924422703e-07 7.103695860600345e-07 1.0778638684230465e-06
1.4233028333333333 0.1375 2.398633062428331e-06 8.143431831630952e-07 6.465237981984457e-07 1.0397825934305435e-06
1.5477174166666665 0.1375 1.1911439963328753e-06 7.417769979653557e-07 4.108361085996295e-07 8.479501299249749e-07
1.672132 0.1375 3.1512703952160574e-07 6.086842903610781e-07 1.5052738270832367e-07 6.270207797811707e-07
